country	region	region_orig	Dif.region_region_orig	regionhash	habitatcode	presence	habitatgroup	annex_I_priority	annex_I_priority_comment
FR	MED	MED	TRUE	eb1528e2a2350957714c091bfc79511f	8150	1	Rocky habitats	N	
FR	ALP	ALP	TRUE	342a0a884db7116c9e0093e3dc34f972	8160	1	Rocky habitats	Y	
FR	ATL	ATL	TRUE	ddf2237bac38bdd65ca2547b8510a5a4	8160	1	Rocky habitats	Y	
FR	CON	CON	TRUE	eec365e39c3d7fd7190c4fa39138d6ef	8160	1	Rocky habitats	Y	
FR	ALP	ALP	TRUE	dcac42313e36107e51873b6f348f787a	8210	1	Rocky habitats	N	
FR	ATL	ATL	TRUE	a097bfa4a33fdec2e396d22f3efdee48	8210	1	Rocky habitats	N	
FR	CON	CON	TRUE	e6ffe1978e41e24a8b9df98de46a88fe	8210	1	Rocky habitats	N	
FR	MED	MED	TRUE	e8744e9ba22b255cddb24b33155bc70f	8210	1	Rocky habitats	N	
FR	ALP	ALP	TRUE	68318f46350a06e104518f8dcd0f3fe2	8220	1	Rocky habitats	N	
FR	ATL	ATL	TRUE	41cecce7f4be26005c3d650a208fc3ae	8220	1	Rocky habitats	N	
FR	CON	CON	TRUE	d09ad3656c213fa21346604463768f57	8220	1	Rocky habitats	N	
FR	MED	MED	TRUE	c7dd194c2d353df595f56ed279417be5	8220	1	Rocky habitats	N	
FR	ALP	ALP	TRUE	5b4ebe64f540f66309a52f59fed273f7	8230	1	Rocky habitats	N	
FR	ATL	ATL	TRUE	e1c77b60e3672b038655c65810a4e64e	8230	1	Rocky habitats	N	
FR	CON	CON	TRUE	6c56ebdf5ff392a5d1f2b52b543cba3a	8230	1	Rocky habitats	N	
FR	MED	MED	TRUE	e0718db72d0742bfca65fbb9593440c4	8230	1	Rocky habitats	N	
FR	ALP	ALP	TRUE	68ec0643e6dd916ba8ba0d7f1ffe30e1	8240	1	Rocky habitats	Y	
FR	CON	CON	TRUE	ba82d5891535327411b2bf55c090151f	8240	1	Rocky habitats	Y	
FR	MED	MED	TRUE	202a7d2ae7490ea894520a27b990c4c3	8240	1	Rocky habitats	Y	
FR	ALP	ALP	TRUE	f4959282eb4c49dc0739a1a63155d066	8310	1	Rocky habitats	N	
FR	ATL	ATL	TRUE	b46efb41a03ccb14fe4cc27532049367	8310	1	Rocky habitats	N	
FR	CON	CON	TRUE	04f8b2b266015d944a7d2c8f9b76a0af	8310	1	Rocky habitats	N	
FR	MED	MED	TRUE	5d98426fe4a563008486594c52c1b080	8310	1	Rocky habitats	N	
FR	MATL	MATL	TRUE	f58ce1e8421e41912134b4b7d411b744	8330	1	Rocky habitats	N	
FR	MMED	MMED	TRUE	4efa7621f2456092049ac6cc1ba0746f	8330	1	Rocky habitats	N	
FR	ALP	ALP	TRUE	8ee894b9e03fa06f2b83afc1ab6c79f3	8340	1	Rocky habitats	N	
FR	ALP	ALP	TRUE	492872613010104bb3c475bdfe5a220d	9110	1	Forests	N	
FR	ATL	ATL	TRUE	1f96e1e37335d3e2aed08c371f88f329	9110	1	Forests	N	
FR	CON	CON	TRUE	dbc2a763c2b9ed65b65893fb63866e47	9110	1	Forests	N	
FR	ALP	ALP	TRUE	ce2bdbdd2bfd6abdf9348dc7cbe8e083	9120	1	Forests	N	
FR	ATL	ATL	TRUE	d2e2704f9cde71fb3fa85c2de7378693	9120	1	Forests	N	
FR	CON	CON	TRUE	474dbeddbdeb4d15881f830be313f3c4	9120	1	Forests	N	
FR	MED	MED	TRUE	f6ef7f2cfc9518deb9766a2d3807831b	9120	1	Forests	N	
FR	ALP	ALP	TRUE	590f4000d189aac2288dd571fdba71d1	9130	1	Forests	N	
FR	ATL	ATL	TRUE	7798495d83f5d41451ff4017ce14366d	9130	1	Forests	N	
FR	CON	CON	TRUE	ab8b69ceb83d57c0865339f4db1fbe73	9130	1	Forests	N	
FR	ALP	ALP	TRUE	13d7ae38e8bcb7ef722012fc9f89e213	9140	1	Forests	N	
FR	CON	CON	TRUE	422d21424d53c58875cf163f0a32ffc5	9140	1	Forests	N	
FR	ALP	ALP	TRUE	bdc1b1c15f989e4d66354dab9470f926	9150	1	Forests	N	
FR	ATL	ATL	TRUE	181a62934330ac341f1bd03194d74c1d	9150	1	Forests	N	
FR	CON	CON	TRUE	a5d6d4e08526e9b50b8bfcb8475c2b94	9150	1	Forests	N	
FR	MED	MED	TRUE	4482a904fec332735ad299cd97f3d6de	9150	1	Forests	N	
FR	ATL	ATL	TRUE	64090f7ef6436df46000d4a7ba5d2996	9160	1	Forests	N	
FR	CON	CON	TRUE	31a2c22aa30740ba2399c783dcaf5bd7	9160	1	Forests	N	
FR	CON	CON	TRUE	05377792907359d523421863cfcf8d6a	9170	1	Forests	N	
FR	ALP	ALP	TRUE	66aff6d42c0cb36ccf1707e34cf9d77b	9180	1	Forests	Y	
FR	ATL	ATL	TRUE	9a7b1c3d9240aad562e49382d29acdc5	9180	1	Forests	Y	
FR	CON	CON	TRUE	45821c1ba856d252d3a3dbfef82c2d94	9180	1	Forests	Y	
FR	MED	MED	TRUE	857fa689ec480d925f05092c81f74240	9180	1	Forests	Y	
FR	ATL	ATL	TRUE	c977da3772ffe3c93af1368cb4c43806	9190	1	Forests	N	
FR	CON	CON	TRUE	6b37a35186ee66f95dba74fd354d5666	9190	1	Forests	N	
FR	ATL	ATL	TRUE	5f810905e87e22b767bb67cf2a8d1ae5	91A0	1	Forests	N	
FR	MED	MED	TRUE	1f0292c23cb7e4c020ff8c443ce30cdf	91B0	1	Forests	N	
FR	ALP	ALP	TRUE	f51dedfe37d16b4f4642760e4e9c6d96	91D0	1	Forests	Y	
FR	ATL	ATL	TRUE	88b2b0685f916a6ad918c1e3c8a1d85f	91D0	1	Forests	Y	
FR	CON	CON	TRUE	54807c11f0ad29aa6a3c17859b84142e	91D0	1	Forests	Y	
FR	ALP	ALP	TRUE	0115fca5508cdce7a029a2974cdd2bd7	9.10E+01	1	Forests	Y	
FR	ATL	ATL	TRUE	97c9fdab59c1382c97e36dbdb785673e	9.10E+01	1	Forests	Y	
FR	CON	CON	TRUE	c0d84ab06fff540ee26033170f28c34a	9.10E+01	1	Forests	Y	
FR	MED	MED	TRUE	542dae8df7df67207cb33d498b06d784	9.10E+01	1	Forests	Y	
FR	ATL	ATL	TRUE	8f0f1e783271b94fb9af0a4dff3d542d	91F0	1	Forests	N	
FR	CON	CON	TRUE	8d1212f1c602fb9df694a9bb525d9743	91F0	1	Forests	N	
FR	MED	MED	TRUE	e21d9d6f22e20794e928f0aac034c8fc	91F0	1	Forests	N	
FR	MED	MED	TRUE	9922a13dcd9d922c7473ef7ea38b2aca	9220	SR	Forests	Y	
FR	ALP	ALP	TRUE		9230	MAR	Forests	N	
FR	ATL	ATL	TRUE	9e24f95f2f78c0993d8895a75bc66730	9230	1	Forests	N	
FR	CON	CON	TRUE		9230	MAR	Forests	N	
FR	MED	MED	TRUE		9230	MAR	Forests	N	
FR	ALP	ALP	TRUE	b88d7d222e0eb56f512d4ff85330ae61	9260	1	Forests	N	
FR	CON	CON	TRUE	118aa80b97ed7ca22ecb54c8246be5e6	9260	1	Forests	N	
FR	MED	MED	TRUE	0cabd4da69c763aff14a291b03f628c4	9260	1	Forests	N	
FR	CON	CON	TRUE	721ea4486f3f40a866a54324b6769ccc	92A0	1	Forests	N	
FR	MED	MED	TRUE	ceed5f9371735f3af1a54b7cb9055791	92A0	1	Forests	N	
FR	MED	MED	TRUE	b9e7ee4edc6aa11835e164e36d136b50	92D0	1	Forests	N	
FR	MED	MED	TRUE	6fccf17a4c36e106f871fca71423048e	9320	1	Forests	N	
FR	ATL	ATL	TRUE	14eb1e74c33a3df07d347eb6e030378d	9330	1	Forests	N	
FR	MED	MED	TRUE	e352b52f5e1179d45e5c45141f1a8333	9330	1	Forests	N	
FR	ALP	ALP	TRUE	f12f12944429e695d768ae1c5372f626	9340	1	Forests	N	
FR	ATL	ATL	TRUE	1977d1e0cb91f27c7e2e1ebf59dab27a	9340	1	Forests	N	
FR	MED	MED	TRUE	7552196589de66b7f0c5e563fae9ca6e	9340	1	Forests	N	
FR	MED	MED	TRUE	eced73ae13e3a7a82ce32b0055d60b1a	9380	1	Forests	N	
FR	ALP	ALP	TRUE	2625c7217a6858ee42cfde05f5b424c8	9410	1	Forests	N	
FR	CON	CON	TRUE	8016cea35e3cc33bbaad2bbd4d8d0218	9410	1	Forests	N	
FR	ALP	ALP	TRUE	03a95748d0000cc933aa82e87375772e	9420	1	Forests	N	
FR	ALP	ALP	TRUE	653627780becac55255c4384e4044ee7	9430	1	Forests	N	(*if on gypsum or limestone)
FR	CON	CON	TRUE	5947b6ca58c4795aedae6e672043783e	9430	1	Forests	N	(*if on gypsum or limestone)
FR	MED	MED	TRUE	a99f56b73d9d2e40989d54978e8c3d84	9430	1	Forests	N	(*if on gypsum or limestone)
FR	MED	MED	TRUE	1c98493bbd5aa927b29f469079b48ab7	9530	1	Forests	Y	
FR	MED	MED	TRUE	1b98215476ab75be2e5e2e63ae92c727	9540	1	Forests	N	
FR	ALP	ALP	TRUE	e6b2e9a059b8113e319f5485efa6000e	9560	1	Forests	Y	
FR	MED	MED	TRUE	f65648a986717c0d6835df5655379ee5	9560	1	Forests	Y	
FR	MED	MED	TRUE	697706f1841854ba45eb420eb9018915	9580	1	Forests	Y	
HU	PAN	PAN	TRUE	fd420507a961ac9e4dca937e7b8913e7	1530	1	Coastal habitats	Y	
HU	PAN	PAN	TRUE	3dcc28e57b765d8176c57294206abe52	2340	1	Dunes habitats	Y	
HU	PAN	PAN	TRUE	ab96fafa2b1112f43b15c54d9e405171	3130	1	Freshwater habitats	N	
HU	PAN	PAN	TRUE	605c3a4d36701bfa67b7128bb81b47e9	3150	1	Freshwater habitats	N	
HU	PAN	PAN	TRUE	aa7853235b29b6b092a17910dd2ff93c	3160	1	Freshwater habitats	N	
HU	PAN	PAN	TRUE	bb7e4e92aa706d745733478edf979b14	3260	1	Freshwater habitats	N	
HU	PAN	PAN	TRUE	2bf6a8410e792676059e4fb3e8710421	3270	1	Freshwater habitats	N	
HU	PAN	PAN	TRUE	78256bf466ee2e5ec18d46b0c71ca14b	4030	1	Heath & scrub	N	
HU	PAN	PAN	TRUE	0026b2a133bba16b86745c15c830b838	40A0	1	Heath & scrub	Y	
HU	PAN	PAN	TRUE	1b7dddfefc70cf04b4e4b2fd34669d07	5130	1	Sclerophyllous scrubs	N	
HU	PAN	PAN	TRUE	ed766f5d9e92615be06da10dd8a1656b	6110	1	Grasslands	Y	
HU	PAN	PAN	TRUE	09a82558a01a78242828458fab77f998	6190	1	Grasslands	N	
HU	PAN	PAN	TRUE	9df6e04e79ef663707d296f4ae89f085	6210	1	Grasslands	N	(* important orchid sites)
HU	PAN	PAN	TRUE	64bff51edcdf369bc970c3aff0fe329a	6230	1	Grasslands	Y	
HU	PAN	PAN	TRUE	fdbf306083ad2eeb2acd1cd6111f43b1	6240	1	Grasslands	Y	
HU	PAN	PAN	TRUE	65c7ec63c266760c84eb1fd3f0ba0711	6250	1	Grasslands	Y	
HU	PAN	PAN	TRUE	27dd6c99dee38f92819e6205bd54e41e	6260	1	Grasslands	Y	
HU	PAN	PAN	TRUE	76eefc29ef589f10476ec4b49edf042c	6410	1	Grasslands	N	
HU	PAN	PAN	TRUE	d41adf8c890f486bd5f9a770532ead24	6430	1	Grasslands	N	
HU	PAN	PAN	TRUE	f55dd7fb6c5771d4e41f7da4e8184279	6440	1	Grasslands	N	
HU	PAN	PAN	TRUE	ad1cb379d07565ff1c5317fbdfa995bc	6510	1	Grasslands	N	
HU	PAN	PAN	TRUE	9b183d741caef8fc62365263d2fd653c	6520	1	Grasslands	N	
HU	PAN	PAN	TRUE	aea4c318d66389e31d5db91641eb1dcc	7110	1	"Bogs, mires & fens"	Y	
HU	PAN	PAN	TRUE	d5a539789ab560319d02322a606f16fa	7140	1	"Bogs, mires & fens"	N	
HU	PAN	PAN	TRUE	26f4cc3f55bb8f3b82763a35a23deb0a	7210	1	"Bogs, mires & fens"	Y	
HU	PAN	PAN	TRUE	3fba377b6c259f929e64a7cd765ee314	7220	1	"Bogs, mires & fens"	Y	
HU	PAN	PAN	TRUE	0564ed4c50b3ad241c07334df786b0bb	7230	1	"Bogs, mires & fens"	N	
HU	PAN	PAN	TRUE	889f1bf285b447d22b2064e6d2943eaa	8150	1	Rocky habitats	N	
HU	PAN	PAN	TRUE	ddc3e365a35d1600e8a8504f779597f7	8160	1	Rocky habitats	Y	
HU	PAN	PAN	TRUE	9dd5fb61bc6d281e88a25d5954212530	8210	1	Rocky habitats	N	
HU	PAN	PAN	TRUE	8e6b8c7e8cd3404b1b36f5b1ee611c54	8220	1	Rocky habitats	N	
HU	PAN	PAN	TRUE	1499aded44d08a92b5067ef20c696c19	8230	1	Rocky habitats	N	
HU	PAN	PAN	TRUE	a8e37a9bf8d399ecc26b6c64184fbe28	8310	1	Rocky habitats	N	
HU	PAN	PAN	TRUE	cd9f634072dff72fabc3e7a49520607b	9110	1	Forests	N	
HU	PAN	PAN	TRUE	71ccb3a6170f467cc9c9080553e564c2	9130	1	Forests	N	
HU	PAN	PAN	TRUE	5cba369ff3aa46051e9d7152b9c749ba	9150	1	Forests	N	
HU	PAN	PAN	TRUE	52aaa6ffc99b54c8aed00e7a21ef1522	9180	1	Forests	Y	
HU	PAN	PAN	TRUE	9c596b2aaf7c463955afefa3c71b34f3	9.10E+01	1	Forests	Y	
HU	PAN	PAN	TRUE	ff0f3332bc95a6ecb509c46f0c6c675e	91F0	1	Forests	N	
HU	PAN	PAN	TRUE	f50d83d5d54bf5fd21c4ae3a265174d7	91G0	1	Forests	Y	
HU	PAN	PAN	TRUE	8f10b0708258a71cda6586d2cfcaea0a	91H0	1	Forests	Y	
HU	PAN	PAN	TRUE	0164cf13fb6b864e6d5be3413902c8c2	91I0	1	Forests	Y	
HU	PAN	PAN	TRUE	a926c58e40014cbf53aaa9dcbc2e8a19	91K0	1	Forests	N	
HU	PAN	PAN	TRUE	ceff32fab9418223951512dcd58649d8	91L0	1	Forests	N	
HU	PAN	PAN	TRUE	dbe5b38320ec0c790606212026000228	91M0	1	Forests	N	
HU	PAN	PAN	TRUE	a8a36675e2303432b5ac92a7c5518de7	91N0	1	Forests	Y	
IE	MATL	MATL	TRUE	730081fcad593769ee58fe6798da5adf	1110	1	Coastal habitats	N	
IE	MATL	MATL	TRUE	6df3a9ba34fd1881fa2a2c41c9d00203	1130	1	Coastal habitats	N	
IE	MATL	MATL	TRUE	515d1150947215cc1f94407cdc85ddec	1140	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	c93cf2ac116a953cbca588acc284a0fd	1150	1	Coastal habitats	Y	
IE	MATL	MATL	TRUE	935be087d9129e97c0967c3154115cd2	1160	1	Coastal habitats	N	
IE	MATL	MATL	TRUE	60ab19a1955cad95ce6ee20789fa80c2	1170	1	Coastal habitats	N	
IE	MATL	MATL	TRUE		1180	SR	Coastal habitats	N	
IE	ATL	ATL	TRUE	d4c68d19ecfb7a5dee7862d686195099	1210	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	118ffe90b76f62c9763756e41bf3f184	1220	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	9293aa251f4ca3761c1560cf799f2d90	1230	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	ff28467018ed6fd0dee8a02333a39ab8	1310	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	0cc55fc2108eae5e079f8833deb69bfe	1330	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	9c8c5f0defb353c7218a6b3d1952517b	1410	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	ed56506a5e886e3ff6a69fccedc3443d	1420	1	Coastal habitats	N	
IE	ATL	ATL	TRUE	e1444f3ce847ba095b89d6057480e464	2110	1	Dunes habitats	N	
IE	ATL	ATL	TRUE	36a6e965c98fae7f2b6be5762d13e008	2120	1	Dunes habitats	N	
IE	ATL	ATL	TRUE	9c1423de0e4c0c5676407e84ade37565	2130	1	Dunes habitats	Y	
IE	ATL	ATL	TRUE	0cc52bd0fa7b4756dc0be423bd1a7678	2140	1	Dunes habitats	Y	
IE	ATL	ATL	TRUE	8d0d065b6378d51be274502a1f5a5435	2150	1	Dunes habitats	Y	
IE	ATL	ATL	TRUE	4795e73712a94c96472371c1d43c8c72	2170	1	Dunes habitats	N	
IE	ATL	ATL	TRUE	4441e76ca57714f880b7dc7a886d9099	2190	1	Dunes habitats	N	
IE	ATL	ATL	TRUE	455ae030ef3cad865f621518c54d6bd1	21A0	1	Dunes habitats	N	(* in Ireland)
IE	ATL	ATL	TRUE	48d9de206bf1978bd082f0a9ca6738df	3110	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	7b56762f50d67f8afd2c2e837765d5e5	3130	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	28b00292812bf65a22d40ff64e15d4d9	3140	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	d0bdd7aafe26d6df8701bb3b77a0b8fa	3150	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	2e4b5c77908f0fb0d8bd11b4d15d80cc	3160	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	dae1eb2b848176f37aa7704698cf55cf	3180	1	Freshwater habitats	Y	
IE	ATL	ATL	TRUE	b9871a1831b7a8d33f709c55256f28dc	3260	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	c41c2ba788d67e300db942089b846415	3270	1	Freshwater habitats	N	
IE	ATL	ATL	TRUE	e69d26b0ec3e07745fd03ca6b23bc8c4	4010	1	Heath & scrub	N	
IE	ATL	ATL	TRUE	714df6b6cc996724de6e904b9129d153	4030	1	Heath & scrub	N	
IE	ATL	ATL	TRUE	66decac2d4a7391aad7afd476e4c7f9f	4060	1	Heath & scrub	N	
IE	ATL	ATL	TRUE	831a10a233cc3a54bdf6da2d457589a7	5130	1	Sclerophyllous scrubs	N	
IE	ATL	ATL	TRUE	b911988a02d1eca729e8f3a1e08073e1	6130	1	Grasslands	N	
IE	ATL	ATL	TRUE		6150	SR	Grasslands	N	
IE	ATL	ATL	TRUE		6170	SR	Grasslands	N	
IE	ATL	ATL	TRUE	0e7ae6902e2eb5108ea41baa0bb44d94	6210	1	Grasslands	N	(* important orchid sites)
IE	ATL	ATL	TRUE	3e1a3ac60954a350197c336e99b4267e	6230	1	Grasslands	Y	
IE	ATL	ATL	TRUE	04ebf3b57001ef8abc47f4b9b8acf5be	6410	1	Grasslands	N	
IE	ATL	ATL	TRUE	d2dd3e651e745a97a615e39a424f79db	6430	1	Grasslands	N	
IE	ATL	ATL	TRUE	26accb390d35054ad12c9a6e0ab42e7b	6510	1	Grasslands	N	
IE	ATL	ATL	TRUE	54fa940f83533cfd3f6b37a3b320c009	7110	1	"Bogs, mires & fens"	Y	
IE	ATL	ATL	TRUE	d1de56aaa253b8a317ed9907270c7b52	7120	1	"Bogs, mires & fens"	N	
IE	ATL	ATL	TRUE	af610c1f06f6044cf6f582f6ad9fa8cf	7130	1	"Bogs, mires & fens"	N	(*active only)
IE	ATL	ATL	TRUE	ed0c83df63e87fac3e5387c3e7562e1f	7140	1	"Bogs, mires & fens"	N	
IE	ATL	ATL	TRUE	c0d492890fcc42101b24287c8e1afa58	7150	1	"Bogs, mires & fens"	N	
IE	ATL	ATL	TRUE	de23d6b90af656a32c62a53472027938	7210	1	"Bogs, mires & fens"	Y	
IE	ATL	ATL	TRUE	a3c71672d24510e6daa387a03f78b70d	7220	1	"Bogs, mires & fens"	Y	
IE	ATL	ATL	TRUE	a357fed044a2e6ad2652ebb3d21eb6b5	7230	1	"Bogs, mires & fens"	N	
IE	ATL	ATL	TRUE	ea01b572f9355823d1e5c489e1381d10	8110	1	Rocky habitats	N	
IE	ATL	ATL	TRUE	bb3b71a0e96b550e9e3a71928c621686	8120	1	Rocky habitats	N	
IE	ATL	ATL	TRUE	2415048cbebba98a5ec2ad99e0eff27b	8210	1	Rocky habitats	N	
IE	ATL	ATL	TRUE	00915ac6c83d0934f8b3ebeedeb6e78e	8220	1	Rocky habitats	N	
IE	ATL	ATL	TRUE	11017c46b5b073e56974475d97ea0dc6	8240	1	Rocky habitats	Y	
IE	ATL	ATL	TRUE	b27d49b96ac74a35cb91cc4bcfd4f44d	8310	1	Rocky habitats	N	
IE	MATL	MATL	TRUE	5bccb7b252c0d8e925c5555f56a26d46	8330	1	Rocky habitats	N	
IE	ATL	ATL	TRUE	afb17c92bfd85846d8d50783168ae070	91A0	1	Forests	N	
IE	ATL	ATL	TRUE	75a4704c953764ba7a2c557e22ef28f3	91D0	1	Forests	Y	
IE	ATL	ATL	TRUE	1d9913a297f90732099ee88d2ef38cd8	9.10E+01	1	Forests	Y	
IE	ATL	ATL	TRUE	b8c2e4bb8816da9aa2b0440ad17e36a1	91J0	1	Forests	Y	
IT	MMED	MMED	TRUE	362e8db1381fe9f3143bc69fec51f0a4	1110	1	Coastal habitats	N	
IT	MMED	MMED	TRUE	5c9e0d5ff027eefc44bb988bb07ff5b9	1120	1	Coastal habitats	Y	
IT	MMED	MMED	TRUE	ddfe7118e74793e320a16bae61a38688	1130	1	Coastal habitats	N	
IT	MMED	MMED	TRUE	71bd0b4c8f587c18588c55418b7acaef	1140	1	Coastal habitats	N	
IT	CON	CON	TRUE		1150	1	Coastal habitats	Y	
IT	MED	MMED	FALSE	c9e622af94a6b3b69bf74f6e81c1768d	1150	1	Coastal habitats	Y	
IT	MMED	MMED	TRUE	8daf5053d10361f953df5565881fd957	1160	1	Coastal habitats	N	
IT	MMED	MMED	TRUE	d8a017f6f3cdbc2427c16c41dadc56d5	1170	1	Coastal habitats	N	
IT	MMED	MMED	TRUE	9b6db8f1644da9fccf8f2499965b75f9	1180	SR	Coastal habitats	N	
IT	CON	CON	TRUE	7599374d1d224ca63f4f4f5c6e86adf6	1210	1	Coastal habitats	N	
IT	MED	MED	TRUE	22c2818cdb7cb32a68c78dbf6846bf27	1210	1	Coastal habitats	N	
IT	CON	CON	TRUE	3947c59773ac09f51e1145e1cc4aeb9c	1240	1	Coastal habitats	N	
IT	MED	MED	TRUE	a094448cabc45894dd1262efbabde972	1240	1	Coastal habitats	N	
IT	CON	CON	TRUE	24ad3178a90b695882abcb11f09b2536	1310	1	Coastal habitats	N	
IT	MED	MED	TRUE	23419f913eaff3f54c68d7d7cf8082f4	1310	1	Coastal habitats	N	
IT	CON	CON	TRUE	49e5a431fd91b8834b6faa8d421f6b37	1320	1	Coastal habitats	N	
IT	CON	CON	TRUE	99218f03fa2654256f1c03e621ce06c5	1340	1	Coastal habitats	Y	
IT	CON	CON	TRUE	e9704e9ff157fbcf7093e28d4d7e1a22	1410	1	Coastal habitats	N	
IT	MED	MED	TRUE	0b2f82ac4351de5a53ac13e929e4150c	1410	1	Coastal habitats	N	
IT	CON	CON	TRUE	b1cb4321b20d85f4ff4f76bf8872e9a7	1420	1	Coastal habitats	N	
IT	MED	MED	TRUE	8202f3c574ad036a0955aaa24a66e573	1420	1	Coastal habitats	N	
IT	CON	CON	TRUE		1430	MAR	Coastal habitats	N	
IT	MED	MED	TRUE	a2ac963b8288569f123ee97d7f22bdef	1430	1	Coastal habitats	N	
IT	CON	CON	TRUE		1510	MAR	Coastal habitats	Y	
IT	MED	MED	TRUE	4978519f950bda2a4af16b30127b5146	1510	1	Coastal habitats	Y	
IT	CON	CON	TRUE	7e9a31b7258acdd47bb6878b3637b613	2110	1	Dunes habitats	N	
IT	MED	MED	TRUE	7adf8d5ec058731e7b15b763deb16226	2110	1	Dunes habitats	N	
IT	CON	CON	TRUE	349fdbd6590dacad76e9c9e3ed72019e	2120	1	Dunes habitats	N	
IT	MED	MED	TRUE	bcbe2e80b7b846aeb9a225985edf6fad	2120	1	Dunes habitats	N	
IT	CON	CON	TRUE	ad8c92b1919f790721307d8f2e97d73e	2130	1	Dunes habitats	Y	
IT	CON	CON	TRUE	7df9a79c29b0952c6856bc9a188bea17	2160	1	Dunes habitats	N	
IT	MED	MED	TRUE	ff66ec5b5a14ec9c1ec59ebb3d5be8ca	2210	1	Dunes habitats	N	
IT	CON	CON	TRUE	5d59a45e8ef7c63d5423b2aa4338236c	2230	1	Dunes habitats	N	
IT	MED	MED	TRUE	c7f103ce0db651c26609eef24f2735c2	2230	1	Dunes habitats	N	
IT	CON	CON	TRUE		2240	MAR	Dunes habitats	N	
IT	MED	MED	TRUE	fa37faba9d13c562485f78078dd12fd8	2240	1	Dunes habitats	N	
IT	CON	CON	TRUE	7a912c0d4f4583bd4116c99ae6061c55	2250	1	Dunes habitats	Y	
IT	MED	MED	TRUE	a4046b36705117bfb7d07a0f3e079975	2250	1	Dunes habitats	Y	
IT	CON	CON	TRUE	c59ae4bf32f97ab112b6724fd6445f4c	2260	1	Dunes habitats	N	
IT	MED	MED	TRUE	6b920df4c22dc47effff31a362c043cd	2260	1	Dunes habitats	N	
IT	CON	CON	TRUE	16eaebb69b140e593eeef56c5e967039	2270	1	Dunes habitats	Y	
IT	MED	MED	TRUE	6b9aeeceb8b06cdc78d5e1d60c364d3c	2270	1	Dunes habitats	Y	
IT	ALP	ALP	TRUE		2330	MAR	Dunes habitats	N	
IT	CON	CON	TRUE	cbc73ae2f37ed83d08f6b450178a3133	2330	1	Dunes habitats	N	
IT	ALP	ALP	TRUE	cb6cbbfc8384adf40779f3a7aea00123	3110	1	Freshwater habitats	N	
IT	CON	CON	TRUE	10bab8bdfac954fe010b48b91b5294b3	3110	1	Freshwater habitats	N	
IT	MED	MED	TRUE	e6c911227a46b2623b835795a4ad7828	3120	1	Freshwater habitats	N	
IT	ALP	ALP	TRUE	d1592685a472561ae27e826aecac625b	3130	1	Freshwater habitats	N	
IT	CON	CON	TRUE	bac19ad437d86cf6cc90a8c7a229bcc3	3130	1	Freshwater habitats	N	
IT	MED	MED	TRUE	91045f405bd8ee5d6f2322d5f9c0e8d4	3130	1	Freshwater habitats	N	
IT	ALP	ALP	TRUE	1598cd7d74b599bde64d32670df839c4	3140	1	Freshwater habitats	N	
IT	CON	CON	TRUE	dabee7bae75ae7b617ab249e49c33d75	3140	1	Freshwater habitats	N	
IT	MED	MED	TRUE	a49b4fecf47b68683d8edee8b19b2d88	3140	1	Freshwater habitats	N	
IT	ALP	ALP	TRUE	42c049732c08c30729095ff817b2b1b9	3150	1	Freshwater habitats	N	
IT	CON	CON	TRUE	208ba6d321fb93c313d9e77173805782	3150	1	Freshwater habitats	N	
IT	MED	MED	TRUE	cd6126d18e6bb1f477ada09416b334e0	3150	1	Freshwater habitats	N	
IT	ALP	ALP	TRUE	3a976a6747936fc99870f2a93455474b	3160	1	Freshwater habitats	N	
IT	CON	CON	TRUE		3160	MAR	Freshwater habitats	N	
IT	MED	MED	TRUE	fd6083f84962c7a329054a7d2c3c4bab	3160	1	Freshwater habitats	N	
IT	ALP	ALP	TRUE	c82694b64d814c9c49f87d3e2f0a9c5e	3170	1	Freshwater habitats	Y	
IT	CON	CON	TRUE	b68a2d47cbeeaa0caea74c15e4894126	3170	1	Freshwater habitats	Y	
IT	MED	MED	TRUE	58b1dece31884084a22b8847433fd5f8	3170	1	Freshwater habitats	Y	
IT	ALP	ALP	TRUE	5c0a960d55f478c45fd9285bf04271c3	3220	1	Freshwater habitats	N	
IT	CON	CON	TRUE	e70baff4e93151807fe9114709531fd1	3220	1	Freshwater habitats	N	
IT	MED	MED	TRUE		3220	MAR	Freshwater habitats	N	
IT	ALP	ALP	TRUE	2748b5c12b52ac291751cf77bd2883b3	3230	1	Freshwater habitats	N	
IT	CON	CON	TRUE	0e9264015c834d54697940fde73308fb	3230	1	Freshwater habitats	N	
IT	ALP	ALP	TRUE	dd7897e18942351ac0cb70c4bd0a8b63	3240	1	Freshwater habitats	N	
