"country","region","habitatcode","habitatgroup"
"PL","CON","6430","Grasslands"
"PL","CON","6440","Grasslands"
"PL","ALP","6510","Grasslands"
"PL","CON","6510","Grasslands"
"PL","ALP","6520","Grasslands"
"PL","CON","6520","Grasslands"
"PL","ALP","7110","Bogs, mires & fens"
"PL","CON","7110","Bogs, mires & fens"
"PL","ALP","7120","Bogs, mires & fens"
"PL","CON","7120","Bogs, mires & fens"
"PL","ALP","7140","Bogs, mires & fens"
"PL","CON","7140","Bogs, mires & fens"
"PL","ALP","7150","Bogs, mires & fens"
"PL","CON","7150","Bogs, mires & fens"
"PL","CON","7210","Bogs, mires & fens"
"PL","ALP","7220","Bogs, mires & fens"
"PL","CON","7220","Bogs, mires & fens"
"PL","ALP","7230","Bogs, mires & fens"
"PL","CON","7230","Bogs, mires & fens"
"PL","ALP","8110","Rocky habitats"
"PL","CON","8110","Rocky habitats"
"PL","ALP","8120","Rocky habitats"
"PL","ALP","8150","Rocky habitats"
"PL","CON","8150","Rocky habitats"
"PL","ALP","8160","Rocky habitats"
"PL","CON","8160","Rocky habitats"
"PL","ALP","8210","Rocky habitats"
"PL","CON","8210","Rocky habitats"
"PL","ALP","8220","Rocky habitats"
"PL","CON","8220","Rocky habitats"
"PL","CON","8230","Rocky habitats"
"PL","ALP","8310","Rocky habitats"
"PL","CON","8310","Rocky habitats"
"PL","ALP","9110","Forests"
"PL","CON","9110","Forests"
"PL","ALP","9130","Forests"
"PL","CON","9130","Forests"
"PL","ALP","9140","Forests"
"PL","CON","9140","Forests"
"PL","ALP","9150","Forests"
"PL","CON","9150","Forests"
"PL","CON","9160","Forests"
"PL","ALP","9170","Forests"
"PL","CON","9170","Forests"
"PL","ALP","9180","Forests"
"PL","CON","9180","Forests"
"PL","CON","9190","Forests"
"PL","ALP","91D0","Forests"
"PL","CON","91D0","Forests"
"PL","ALP","91E0","Forests"
"PL","CON","91E0","Forests"
"PL","CON","91F0","Forests"
"PL","CON","91I0","Forests"
"PL","CON","91P0","Forests"
"PL","ALP","91Q0","Forests"
"PL","CON","91T0","Forests"
"PL","ALP","9410","Forests"
"PL","CON","9410","Forests"
"PL","ALP","9420","Forests"
"PT","MATL","1110","Coastal habitats"
"PT","MMAC","1110","Coastal habitats"
"PT","MATL","1130","Coastal habitats"
"PT","MATL","1140","Coastal habitats"
"PT","MMAC","1140","Coastal habitats"
"PT","MAC","1150","Coastal habitats"
"PT","MED","1150","Coastal habitats"
"PT","MATL","1160","Coastal habitats"
"PT","MMAC","1160","Coastal habitats"
"PT","MATL","1170","Coastal habitats"
"PT","MMAC","1170","Coastal habitats"
"PT","ATL","1210","Coastal habitats"
"PT","MAC","1210","Coastal habitats"
"PT","MED","1210","Coastal habitats"
"PT","MAC","1220","Coastal habitats"
"PT","ATL","1230","Coastal habitats"
"PT","MED","1230","Coastal habitats"
"PT","MED","1240","Coastal habitats"
"PT","MAC","1250","Coastal habitats"
"PT","ATL","1310","Coastal habitats"
"PT","MED","1310","Coastal habitats"
"PT","ATL","1320","Coastal habitats"
"PT","MAC","1320","Coastal habitats"
"PT","MED","1320","Coastal habitats"
"PT","ATL","1330","Coastal habitats"
"PT","MED","1330","Coastal habitats"
"PT","MAC","1410","Coastal habitats"
"PT","MED","1410","Coastal habitats"
"PT","ATL","1420","Coastal habitats"
"PT","MED","1420","Coastal habitats"
"PT","MED","1430","Coastal habitats"
"PT","MED","1510","Coastal habitats"
"PT","ATL","2110","Dunes habitats"
"PT","MED","2110","Dunes habitats"
"PT","ATL","2120","Dunes habitats"
"PT","MED","2120","Dunes habitats"
"PT","ATL","2130","Dunes habitats"
"PT","MAC","2130","Dunes habitats"
"PT","MED","2130","Dunes habitats"
"PT","ATL","2150","Dunes habitats"
"PT","MED","2150","Dunes habitats"
"PT","MED","2170","Dunes habitats"
"PT","ATL","2180","Dunes habitats"
"PT","ATL","2190","Dunes habitats"
"PT","MED","2190","Dunes habitats"
"PT","ATL","2230","Dunes habitats"
"PT","MED","2230","Dunes habitats"
"PT","MED","2250","Dunes habitats"
"PT","MED","2260","Dunes habitats"
"PT","MED","2270","Dunes habitats"
"PT","ATL","2330","Dunes habitats"
"PT","MED","2330","Dunes habitats"
"PT","MED","3110","Freshwater habitats"
"PT","MED","3120","Freshwater habitats"
"PT","ATL","3130","Freshwater habitats"
"PT","MAC","3130","Freshwater habitats"
"PT","MED","3130","Freshwater habitats"
"PT","MED","3140","Freshwater habitats"
"PT","MED","3150","Freshwater habitats"
"PT","ATL","3160","Freshwater habitats"
"PT","MAC","3160","Freshwater habitats"
"PT","MED","3160","Freshwater habitats"
"PT","MAC","3170","Freshwater habitats"
"PT","MED","3170","Freshwater habitats"
"PT","MAC","3220","Freshwater habitats"
"PT","MED","3250","Freshwater habitats"
"PT","ATL","3260","Freshwater habitats"
"PT","MED","3260","Freshwater habitats"
"PT","ATL","3270","Freshwater habitats"
"PT","MED","3270","Freshwater habitats"
"PT","MED","3280","Freshwater habitats"
"PT","MED","3290","Freshwater habitats"
"PT","ATL","4010","Heath & scrub"
"PT","MED","4010","Heath & scrub"
"PT","ATL","4020","Heath & scrub"
"PT","MED","4020","Heath & scrub"
"PT","ATL","4030","Heath & scrub"
"PT","MED","4030","Heath & scrub"
"PT","MAC","4050","Heath & scrub"
"PT","MAC","4060","Heath & scrub"
"PT","MED","4060","Heath & scrub"
"PT","MED","4090","Heath & scrub"
"PT","MED","5110","Sclerophyllous scrubs"
"PT","MED","5120","Sclerophyllous scrubs"
"PT","MED","5140","Sclerophyllous scrubs"
"PT","MED","5210","Sclerophyllous scrubs"
"PT","ATL","5230","Sclerophyllous scrubs"
"PT","MED","5230","Sclerophyllous scrubs"
"PT","MED","5320","Sclerophyllous scrubs"
"PT","MAC","5330","Sclerophyllous scrubs"
"PT","MED","5330","Sclerophyllous scrubs"
"PT","MED","5410","Sclerophyllous scrubs"
"PT","MED","6110","Grasslands"
"PT","ATL","6160","Grasslands"
"PT","MED","6160","Grasslands"
"PT","MAC","6180","Grasslands"
"PT","MED","6210","Grasslands"
"PT","MED","6220","Grasslands"
"PT","ATL","6230","Grasslands"
"PT","MED","6230","Grasslands"
"PT","MED","6310","Grasslands"
"PT","ATL","6410","Grasslands"
"PT","MED","6410","Grasslands"
"PT","MED","6420","Grasslands"
"PT","ATL","6430","Grasslands"
"PT","MED","6430","Grasslands"
"PT","ATL","6510","Grasslands"
"PT","MED","6510","Grasslands"
"PT","MAC","7110","Bogs, mires & fens"
"PT","MAC","7120","Bogs, mires & fens"
"PT","MAC","7130","Bogs, mires & fens"
"PT","ATL","7140","Bogs, mires & fens"
"PT","MAC","7140","Bogs, mires & fens"
"PT","MED","7140","Bogs, mires & fens"
"PT","ATL","7150","Bogs, mires & fens"
"PT","MED","7150","Bogs, mires & fens"
"PT","MED","8130","Rocky habitats"
"PT","MED","8210","Rocky habitats"
"PT","ATL","8220","Rocky habitats"
"PT","MAC","8220","Rocky habitats"
"PT","MED","8220","Rocky habitats"
"PT","ATL","8230","Rocky habitats"
"PT","MAC","8230","Rocky habitats"
"PT","MED","8230","Rocky habitats"
"PT","MED","8240","Rocky habitats"
"PT","ATL","8310","Rocky habitats"
"PT","MAC","8310","Rocky habitats"
"PT","MED","8310","Rocky habitats"
"PT","MAC","8320","Rocky habitats"
"PT","MATL","8330","Rocky habitats"
"PT","MMAC","8330","Rocky habitats"
"PT","ATL","9160","Forests"
"PT","MED","9160","Forests"
"PT","MED","91B0","Forests"
"PT","MAC","91D0","Forests"
"PT","ATL","91E0","Forests"
"PT","MED","91E0","Forests"
"PT","MED","91F0","Forests"
"PT","ATL","9230","Forests"
"PT","MED","9230","Forests"
"PT","MED","9240","Forests"
"PT","MED","9260","Forests"
"PT","MED","92A0","Forests"
"PT","MED","92B0","Forests"
"PT","MED","92D0","Forests"
"PT","MAC","9320","Forests"
"PT","MED","9320","Forests"
"PT","MED","9330","Forests"
"PT","MED","9340","Forests"
"PT","MAC","9360","Forests"
"PT","ATL","9380","Forests"
"PT","MED","9380","Forests"
"PT","MAC","9560","Forests"
"PT","MED","9560","Forests"
"PT","ATL","9580","Forests"
"PT","MED","9580","Forests"
"RO","MBLS","1110","Coastal habitats"
"RO","MBLS","1130","Coastal habitats"
"RO","MBLS","1140","Coastal habitats"
"RO","BLS","1150","Coastal habitats"
"RO","MBLS","1160","Coastal habitats"
"RO","MBLS","1170","Coastal habitats"
"RO","MBLS","1180","Coastal habitats"
"RO","BLS","1210","Coastal habitats"
"RO","BLS","1310","Coastal habitats"
"RO","CON","1310","Coastal habitats"
"RO","STE","1310","Coastal habitats"
"RO","BLS","1410","Coastal habitats"
"RO","BLS","1530","Coastal habitats"
"RO","CON","1530","Coastal habitats"
"RO","PAN","1530","Coastal habitats"
"RO","STE","1530","Coastal habitats"
"RO","BLS","2110","Dunes habitats"
"RO","BLS","2130","Dunes habitats"
"RO","BLS","2160","Dunes habitats"
"RO","BLS","2190","Dunes habitats"
"RO","PAN","2340","Dunes habitats"
"RO","BLS","3130","Freshwater habitats"
"RO","CON","3130","Freshwater habitats"
"RO","PAN","3130","Freshwater habitats"
"RO","STE","3130","Freshwater habitats"
"RO","BLS","3140","Freshwater habitats"
"RO","CON","3140","Freshwater habitats"
"RO","STE","3140","Freshwater habitats"
"RO","ALP","3150","Freshwater habitats"
"RO","BLS","3150","Freshwater habitats"
"RO","CON","3150","Freshwater habitats"
"RO","PAN","3150","Freshwater habitats"
"RO","STE","3150","Freshwater habitats"
"RO","CON","3160","Freshwater habitats"
"RO","PAN","3160","Freshwater habitats"
"RO","STE","3160","Freshwater habitats"
"RO","PAN","31A0","Freshwater habitats"
"RO","ALP","3220","Freshwater habitats"
"RO","CON","3220","Freshwater habitats"
"RO","ALP","3230","Freshwater habitats"
"RO","ALP","3240","Freshwater habitats"
"RO","ALP","3260","Freshwater habitats"
"RO","BLS","3260","Freshwater habitats"
"RO","CON","3260","Freshwater habitats"
"RO","PAN","3260","Freshwater habitats"
"RO","STE","3260","Freshwater habitats"
"RO","BLS","3270","Freshwater habitats"
"RO","CON","3270","Freshwater habitats"
"RO","PAN","3270","Freshwater habitats"
"RO","STE","3270","Freshwater habitats"
"RO","ALP","4030","Heath & scrub"
"RO","ALP","4060","Heath & scrub"
"RO","ALP","4070","Heath & scrub"
"RO","ALP","4080","Heath & scrub"
"RO","ALP","40A0","Heath & scrub"
"RO","CON","40A0","Heath & scrub"
"RO","PAN","40A0","Heath & scrub"
"RO","CON","40C0","Heath & scrub"
"RO","STE","40C0","Heath & scrub"
"RO","ALP","6110","Grasslands"
"RO","CON","6110","Grasslands"
"RO","CON","6120","Grasslands"
"RO","ALP","6150","Grasslands"
"RO","ALP","6170","Grasslands"
"RO","ALP","6190","Grasslands"
"RO","CON","6190","Grasslands"
"RO","ALP","6210","Grasslands"
"RO","CON","6210","Grasslands"
"RO","ALP","6230","Grasslands"
"RO","CON","6240","Grasslands"
"RO","CON","62C0","Grasslands"
"RO","STE","62C0","Grasslands"
"RO","ALP","6410","Grasslands"
"RO","BLS","6410","Grasslands"
"RO","CON","6410","Grasslands"
"RO","PAN","6410","Grasslands"
"RO","STE","6410","Grasslands"
"RO","BLS","6420","Grasslands"
"RO","ALP","6430","Grasslands"
"RO","BLS","6430","Grasslands"
"RO","CON","6430","Grasslands"
"RO","PAN","6430","Grasslands"
"RO","STE","6430","Grasslands"
"RO","ALP","6440","Grasslands"
"RO","BLS","6440","Grasslands"
"RO","CON","6440","Grasslands"
"RO","PAN","6440","Grasslands"
"RO","STE","6440","Grasslands"
"RO","ALP","6510","Grasslands"
"RO","BLS","6510","Grasslands"
"RO","CON","6510","Grasslands"
"RO","PAN","6510","Grasslands"
"RO","STE","6510","Grasslands"
"RO","ALP","6520","Grasslands"
"RO","ALP","7110","Bogs, mires & fens"
"RO","ALP","7120","Bogs, mires & fens"
"RO","ALP","7140","Bogs, mires & fens"
"RO","CON","7140","Bogs, mires & fens"
"RO","ALP","7150","Bogs, mires & fens"
"RO","CON","7150","Bogs, mires & fens"
"RO","CON","7210","Bogs, mires & fens"
"RO","ALP","7220","Bogs, mires & fens"
"RO","CON","7220","Bogs, mires & fens"
"RO","ALP","7230","Bogs, mires & fens"
"RO","CON","7230","Bogs, mires & fens"
"RO","ALP","7240","Bogs, mires & fens"
"RO","ALP","8110","Rocky habitats"
"RO","ALP","8120","Rocky habitats"
"RO","CON","8120","Rocky habitats"
"RO","ALP","8160","Rocky habitats"
"RO","CON","8160","Rocky habitats"
"RO","ALP","8210","Rocky habitats"
"RO","CON","8210","Rocky habitats"
"RO","ALP","8220","Rocky habitats"
"RO","CON","8220","Rocky habitats"
"RO","ALP","8230","Rocky habitats"
"RO","CON","8230","Rocky habitats"
"RO","STE","8230","Rocky habitats"
"RO","ALP","8310","Rocky habitats"
"RO","CON","8310","Rocky habitats"
"RO","STE","8310","Rocky habitats"
"RO","MBLS","8330","Rocky habitats"
"RO","ALP","9110","Forests"
"RO","CON","9110","Forests"
"RO","ALP","9130","Forests"
"RO","CON","9130","Forests"
"RO","ALP","9150","Forests"
"RO","CON","9150","Forests"
"RO","ALP","9170","Forests"
"RO","CON","9170","Forests"
"RO","ALP","9180","Forests"
"RO","CON","9180","Forests"
"RO","CON","91AA","Forests"
"RO","STE","91AA","Forests"
"RO","ALP","91D0","Forests"
"RO","CON","91D0","Forests"
"RO","ALP","91E0","Forests"
"RO","CON","91E0","Forests"
"RO","CON","91F0","Forests"
"RO","PAN","91F0","Forests"
"RO","STE","91F0","Forests"
"RO","CON","91H0","Forests"
"RO","CON","91I0","Forests"
"RO","PAN","91I0","Forests"
"RO","STE","91I0","Forests"
"RO","ALP","91K0","Forests"
"RO","CON","91K0","Forests"
"RO","CON","91L0","Forests"
"RO","CON","91M0","Forests"
"RO","STE","91M0","Forests"
"RO","ALP","91Q0","Forests"
"RO","ALP","91V0","Forests"
"RO","CON","91V0","Forests"
"RO","STE","91X0","Forests"
"RO","CON","91Y0","Forests"
"RO","STE","91Y0","Forests"
"RO","ALP","9260","Forests"
"RO","CON","9260","Forests"
"RO","BLS","92A0","Forests"
"RO","CON","92A0","Forests"
"RO","PAN","92A0","Forests"
"RO","STE","92A0","Forests"
"RO","BLS","92D0","Forests"
"RO","STE","92D0","Forests"
"RO","ALP","9410","Forests"
"RO","ALP","9420","Forests"
"RO","ALP","9530","Forests"
"RO","CON","9530","Forests"
"SE","MATL","1110","Coastal habitats"
"SE","MBAL","1110","Coastal habitats"
"SE","MATL","1130","Coastal habitats"
"SE","MBAL","1130","Coastal habitats"
"SE","MATL","1140","Coastal habitats"
"SE","MBAL","1140","Coastal habitats"
"SE","BOR","1150","Coastal habitats"
"SE","CON","1150","Coastal habitats"
"SE","MATL","1160","Coastal habitats"
"SE","MBAL","1160","Coastal habitats"
"SE","MATL","1170","Coastal habitats"
"SE","MBAL","1170","Coastal habitats"
"SE","MATL","1180","Coastal habitats"
"SE","BOR","1210","Coastal habitats"
"SE","CON","1210","Coastal habitats"
"SE","BOR","1220","Coastal habitats"
"SE","CON","1220","Coastal habitats"
"SE","BOR","1230","Coastal habitats"
"SE","CON","1230","Coastal habitats"
"SE","BOR","1310","Coastal habitats"
"SE","CON","1310","Coastal habitats"
"SE","BOR","1330","Coastal habitats"
"SE","CON","1330","Coastal habitats"
"SE","BOR","1610","Coastal habitats"
"SE","BOR","1620","Coastal habitats"
"SE","CON","1620","Coastal habitats"
"SE","BOR","1630","Coastal habitats"
"SE","CON","1630","Coastal habitats"
"SE","BOR","1640","Coastal habitats"
"SE","MBAL","1650","Coastal habitats"
"SE","BOR","2110","Dunes habitats"
"SE","CON","2110","Dunes habitats"
"SE","BOR","2120","Dunes habitats"
"SE","CON","2120","Dunes habitats"
"SE","BOR","2130","Dunes habitats"
"SE","CON","2130","Dunes habitats"
"SE","BOR","2140","Dunes habitats"
"SE","CON","2140","Dunes habitats"
"SE","BOR","2170","Dunes habitats"
"SE","CON","2170","Dunes habitats"
"SE","BOR","2180","Dunes habitats"
"SE","CON","2180","Dunes habitats"
"SE","BOR","2190","Dunes habitats"
"SE","CON","2190","Dunes habitats"
"SE","BOR","2320","Dunes habitats"
"SE","CON","2320","Dunes habitats"
"SE","BOR","2330","Dunes habitats"
"SE","CON","2330","Dunes habitats"
"SE","BOR","3110","Freshwater habitats"
"SE","CON","3110","Freshwater habitats"
"SE","ALP","3130","Freshwater habitats"
"SE","BOR","3130","Freshwater habitats"
"SE","CON","3130","Freshwater habitats"
"SE","ALP","3140","Freshwater habitats"
"SE","BOR","3140","Freshwater habitats"
"SE","CON","3140","Freshwater habitats"
"SE","ALP","3150","Freshwater habitats"
"SE","BOR","3150","Freshwater habitats"
"SE","CON","3150","Freshwater habitats"
"SE","ALP","3160","Freshwater habitats"
"SE","BOR","3160","Freshwater habitats"
"SE","CON","3160","Freshwater habitats"
"SE","ALP","3210","Freshwater habitats"
"SE","BOR","3210","Freshwater habitats"
"SE","CON","3210","Freshwater habitats"
"SE","ALP","3220","Freshwater habitats"
"SE","BOR","3220","Freshwater habitats"
"SE","ALP","3260","Freshwater habitats"
"SE","BOR","3260","Freshwater habitats"
"SE","CON","3260","Freshwater habitats"
"SE","BOR","4010","Heath & scrub"
"SE","CON","4010","Heath & scrub"
"SE","BOR","4030","Heath & scrub"
"SE","CON","4030","Heath & scrub"
"SE","ALP","4060","Heath & scrub"
"SE","BOR","4060","Heath & scrub"
"SE","ALP","4080","Heath & scrub"
"SE","BOR","4080","Heath & scrub"
"SE","BOR","5130","Sclerophyllous scrubs"
"SE","CON","5130","Sclerophyllous scrubs"
"SE","BOR","6110","Grasslands"
"SE","CON","6110","Grasslands"
"SE","BOR","6120","Grasslands"
"SE","CON","6120","Grasslands"
"SE","ALP","6150","Grasslands"
"SE","BOR","6150","Grasslands"
"SE","ALP","6170","Grasslands"
"SE","ALP","6210","Grasslands"
"SE","BOR","6210","Grasslands"
"SE","CON","6210","Grasslands"
"SE","ALP","6230","Grasslands"
"SE","BOR","6230","Grasslands"
"SE","CON","6230","Grasslands"
"SE","ALP","6270","Grasslands"
"SE","BOR","6270","Grasslands"
"SE","CON","6270","Grasslands"
"SE","BOR","6280","Grasslands"
"SE","CON","6280","Grasslands"
"SE","ALP","6410","Grasslands"
"SE","BOR","6410","Grasslands"
"SE","CON","6410","Grasslands"
"SE","ALP","6430","Grasslands"
"SE","BOR","6430","Grasslands"
"SE","CON","6430","Grasslands"
"SE","ALP","6450","Grasslands"
"SE","BOR","6450","Grasslands"
"SE","BOR","6510","Grasslands"
"SE","CON","6510","Grasslands"
"SE","ALP","6520","Grasslands"
"SE","BOR","6520","Grasslands"
"SE","BOR","6530","Grasslands"
"SE","CON","6530","Grasslands"
"SE","BOR","7110","Bogs, mires & fens"
"SE","CON","7110","Bogs, mires & fens"
"SE","BOR","7120","Bogs, mires & fens"
"SE","CON","7120","Bogs, mires & fens"
"SE","ALP","7130","Bogs, mires & fens"
"SE","ALP","7140","Bogs, mires & fens"
"SE","BOR","7140","Bogs, mires & fens"
"SE","CON","7140","Bogs, mires & fens"
"SE","ALP","7160","Bogs, mires & fens"
"SE","BOR","7160","Bogs, mires & fens"
"SE","CON","7160","Bogs, mires & fens"
"SE","BOR","7210","Bogs, mires & fens"
"SE","CON","7210","Bogs, mires & fens"
"SE","ALP","7220","Bogs, mires & fens"
"SE","BOR","7220","Bogs, mires & fens"
"SE","CON","7220","Bogs, mires & fens"
"SE","ALP","7230","Bogs, mires & fens"
"SE","BOR","7230","Bogs, mires & fens"
"SE","CON","7230","Bogs, mires & fens"
"SE","ALP","7240","Bogs, mires & fens"
"SE","ALP","7310","Bogs, mires & fens"
"SE","BOR","7310","Bogs, mires & fens"
"SE","ALP","7320","Bogs, mires & fens"
"SE","ALP","8110","Rocky habitats"
"SE","BOR","8110","Rocky habitats"
"SE","ALP","8120","Rocky habitats"
"SE","BOR","8120","Rocky habitats"
"SE","ALP","8210","Rocky habitats"
"SE","BOR","8210","Rocky habitats"
"SE","ALP","8220","Rocky habitats"
"SE","BOR","8220","Rocky habitats"
"SE","CON","8220","Rocky habitats"
"SE","BOR","8230","Rocky habitats"
"SE","CON","8230","Rocky habitats"
"SE","BOR","8240","Rocky habitats"
"SE","CON","8240","Rocky habitats"
"SE","ALP","8310","Rocky habitats"
"SE","BOR","8310","Rocky habitats"
"SE","CON","8310","Rocky habitats"
"SE","MATL","8330","Rocky habitats"
"SE","MBAL","8330","Rocky habitats"
"SE","ALP","8340","Rocky habitats"
"SE","ALP","9010","Forests"
"SE","BOR","9010","Forests"
"SE","CON","9010","Forests"
"SE","BOR","9020","Forests"
"SE","CON","9020","Forests"
"SE","BOR","9030","Forests"
"SE","ALP","9040","Forests"
"SE","ALP","9050","Forests"
"SE","BOR","9050","Forests"
"SE","BOR","9060","Forests"
"SE","ALP","9070","Forests"
"SE","BOR","9070","Forests"
"SE","CON","9070","Forests"
"SE","BOR","9080","Forests"
"SE","CON","9080","Forests"
"SE","BOR","9110","Forests"
"SE","CON","9110","Forests"
"SE","BOR","9130","Forests"
"SE","CON","9130","Forests"
"SE","BOR","9160","Forests"
"SE","CON","9160","Forests"
"SE","BOR","9180","Forests"
"SE","CON","9180","Forests"
"SE","BOR","9190","Forests"
"SE","CON","9190","Forests"
"SE","ALP","91D0","Forests"
"SE","BOR","91D0","Forests"
"SE","CON","91D0","Forests"
"SE","ALP","91E0","Forests"
"SE","BOR","91E0","Forests"
"SE","CON","91E0","Forests"
"SE","BOR","91F0","Forests"
"SE","CON","91F0","Forests"
"SI","MMED","1110","Coastal habitats"
"SI","MMED","1120","Coastal habitats"
"SI","MMED","1130","Coastal habitats"
"SI","MMED","1140","Coastal habitats"
"SI","CON","1150","Coastal habitats"
"SI","MMED","1170","Coastal habitats"
"SI","CON","1210","Coastal habitats"
"SI","CON","1240","Coastal habitats"
"SI","CON","1310","Coastal habitats"
"SI","CON","1320","Coastal habitats"
"SI","CON","1410","Coastal habitats"
"SI","CON","1420","Coastal habitats"
"SI","CON","3130","Freshwater habitats"
"SI","ALP","3140","Freshwater habitats"
"SI","ALP","3150","Freshwater habitats"
"SI","CON","3150","Freshwater habitats"
"SI","ALP","3160","Freshwater habitats"
"SI","ALP","3180","Freshwater habitats"
"SI","CON","3180","Freshwater habitats"
"SI","ALP","3220","Freshwater habitats"
"SI","CON","3220","Freshwater habitats"
"SI","ALP","3230","Freshwater habitats"
"SI","ALP","3240","Freshwater habitats"
"SI","CON","3240","Freshwater habitats"
"SI","ALP","3260","Freshwater habitats"
"SI","CON","3260","Freshwater habitats"
"SI","ALP","3270","Freshwater habitats"
"SI","CON","3270","Freshwater habitats"
"SI","ALP","4060","Heath & scrub"
"SI","ALP","4070","Heath & scrub"
"SI","ALP","5130","Sclerophyllous scrubs"
"SI","CON","5130","Sclerophyllous scrubs"
"SI","ALP","6110","Grasslands"
"SI","CON","6110","Grasslands"
"SI","ALP","6130","Grasslands"
"SI","ALP","6150","Grasslands"
"SI","ALP","6170","Grasslands"
"SI","ALP","6210","Grasslands"
"SI","CON","6210","Grasslands"
"SI","ALP","6230","Grasslands"
"SI","ALP","62A0","Grasslands"
"SI","CON","62A0","Grasslands"
"SI","ALP","6410","Grasslands"
"SI","CON","6410","Grasslands"
"SI","ALP","6430","Grasslands"
"SI","CON","6430","Grasslands"
"SI","ALP","6510","Grasslands"
"SI","CON","6510","Grasslands"
"SI","ALP","6520","Grasslands"
"SI","CON","6520","Grasslands"
"SI","ALP","7110","Bogs, mires & fens"
"SI","ALP","7140","Bogs, mires & fens"
"SI","CON","7140","Bogs, mires & fens"
"SI","ALP","7150","Bogs, mires & fens"
"SI","CON","7150","Bogs, mires & fens"
"SI","ALP","7210","Bogs, mires & fens"
"SI","CON","7210","Bogs, mires & fens"
"SI","ALP","7220","Bogs, mires & fens"
"SI","CON","7220","Bogs, mires & fens"
"SI","ALP","7230","Bogs, mires & fens"
"SI","CON","7230","Bogs, mires & fens"
"SI","ALP","8120","Rocky habitats"
"SI","ALP","8160","Rocky habitats"
"SI","CON","8160","Rocky habitats"
"SI","ALP","8210","Rocky habitats"
"SI","CON","8210","Rocky habitats"
"SI","ALP","8220","Rocky habitats"
"SI","CON","8220","Rocky habitats"
"SI","ALP","8240","Rocky habitats"
"SI","ALP","8310","Rocky habitats"
"SI","CON","8310","Rocky habitats"
"SI","ALP","8340","Rocky habitats"
"SI","ALP","9110","Forests"
"SI","CON","9110","Forests"
"SI","ALP","9180","Forests"
"SI","CON","9180","Forests"
"SI","ALP","91D0","Forests"
"SI","ALP","91E0","Forests"
"SI","CON","91E0","Forests"
"SI","CON","91F0","Forests"
"SI","ALP","91K0","Forests"
"SI","CON","91K0","Forests"
"SI","ALP","91L0","Forests"
"SI","CON","91L0","Forests"
"SI","ALP","91R0","Forests"
"SI","CON","91R0","Forests"
"SI","CON","9340","Forests"
"SI","ALP","9410","Forests"
"SI","ALP","9530","Forests"
"SK","ALP","1340","Coastal habitats"
"SK","PAN","1340","Coastal habitats"
"SK","PAN","1530","Coastal habitats"
"SK","PAN","2340","Dunes habitats"
"SK","ALP","3130","Freshwater habitats"
"SK","PAN","3130","Freshwater habitats"
"SK","ALP","3140","Freshwater habitats"
"SK","PAN","3140","Freshwater habitats"
"SK","ALP","3150","Freshwater habitats"
"SK","PAN","3150","Freshwater habitats"
"SK","ALP","3160","Freshwater habitats"
"SK","PAN","3160","Freshwater habitats"
"SK","ALP","3220","Freshwater habitats"
"SK","ALP","3230","Freshwater habitats"
"SK","ALP","3240","Freshwater habitats"
"SK","ALP","3260","Freshwater habitats"
"SK","PAN","3260","Freshwater habitats"
"SK","ALP","3270","Freshwater habitats"
"SK","PAN","3270","Freshwater habitats"
"SK","ALP","4030","Heath & scrub"
"SK","PAN","4030","Heath & scrub"
"SK","ALP","4060","Heath & scrub"
"SK","ALP","4070","Heath & scrub"
"SK","ALP","4080","Heath & scrub"
"SK","ALP","40A0","Heath & scrub"
"SK","PAN","40A0","Heath & scrub"
"SK","ALP","5130","Sclerophyllous scrubs"
"SK","PAN","5130","Sclerophyllous scrubs"
"SK","ALP","6110","Grasslands"
"SK","PAN","6110","Grasslands"
"SK","PAN","6120","Grasslands"
"SK","ALP","6150","Grasslands"
"SK","ALP","6170","Grasslands"
"SK","ALP","6190","Grasslands"
"SK","PAN","6190","Grasslands"
"SK","ALP","6210","Grasslands"
"SK","PAN","6210","Grasslands"
"SK","ALP","6230","Grasslands"
"SK","ALP","6240","Grasslands"
"SK","PAN","6240","Grasslands"
"SK","PAN","6250","Grasslands"
"SK","PAN","6260","Grasslands"
"SK","ALP","6410","Grasslands"
"SK","PAN","6410","Grasslands"
"SK","ALP","6430","Grasslands"
"SK","PAN","6430","Grasslands"
"SK","PAN","6440","Grasslands"
"SK","ALP","6510","Grasslands"
"SK","PAN","6510","Grasslands"
"SK","ALP","6520","Grasslands"
"SK","ALP","7110","Bogs, mires & fens"
"SK","ALP","7120","Bogs, mires & fens"
"SK","ALP","7140","Bogs, mires & fens"
"SK","PAN","7140","Bogs, mires & fens"
"SK","ALP","7210","Bogs, mires & fens"
"SK","ALP","7220","Bogs, mires & fens"
"SK","ALP","7230","Bogs, mires & fens"
"SK","PAN","7230","Bogs, mires & fens"
"SK","ALP","8110","Rocky habitats"
"SK","ALP","8120","Rocky habitats"
"SK","ALP","8150","Rocky habitats"
"SK","PAN","8150","Rocky habitats"
"SK","ALP","8160","Rocky habitats"
"SK","PAN","8160","Rocky habitats"
"SK","ALP","8210","Rocky habitats"
"SK","PAN","8210","Rocky habitats"
"SK","ALP","8220","Rocky habitats"
"SK","PAN","8220","Rocky habitats"
"SK","ALP","8230","Rocky habitats"
"SK","PAN","8230","Rocky habitats"
"SK","ALP","8310","Rocky habitats"
